1.5558 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['pygame', 'sounddevice', 'PTB', 'pyo'] (in that order).
102.2984 	EXP 	polygon: autoDraw = True
102.5017 	EXP 	New trial (rep=47, index=0): None
102.5133 	EXP 	polygon: autoDraw = False
102.5133 	EXP 	polygon: autoDraw = False
102.5133 	EXP 	polygon: opacity = 0.66
104.0147 	EXP 	polygon: autoDraw = True
104.2072 	EXP 	New trial (rep=48, index=0): None
104.2140 	EXP 	polygon: autoDraw = False
104.2140 	EXP 	polygon: autoDraw = False
104.2140 	EXP 	polygon: opacity = 0.66
105.9987 	EXP 	polygon: autoDraw = True
106.1908 	EXP 	New trial (rep=49, index=0): None
106.2035 	EXP 	polygon: autoDraw = False
106.2035 	EXP 	polygon: autoDraw = False
106.2035 	EXP 	polygon: opacity = 0.66
107.9016 	EXP 	polygon: autoDraw = True
108.1047 	EXP 	New trial (rep=50, index=0): None
108.1181 	EXP 	polygon: autoDraw = False
108.1181 	EXP 	polygon: autoDraw = False
108.1181 	EXP 	polygon: opacity = 0.66
109.3999 	EXP 	polygon: autoDraw = True
109.5894 	EXP 	New trial (rep=51, index=0): None
109.5999 	EXP 	polygon: autoDraw = False
109.5999 	EXP 	polygon: autoDraw = False
109.5999 	EXP 	polygon: opacity = 0.1
110.8828 	EXP 	polygon: autoDraw = True
111.0719 	EXP 	New trial (rep=52, index=0): None
111.0828 	EXP 	polygon: autoDraw = False
111.0828 	EXP 	polygon: autoDraw = False
111.0828 	EXP 	polygon: opacity = 0.66
112.6354 	EXP 	polygon: autoDraw = True
112.8244 	EXP 	New trial (rep=53, index=0): None
112.8335 	EXP 	polygon: autoDraw = False
112.8335 	EXP 	polygon: autoDraw = False
112.8335 	EXP 	polygon: opacity = 0.33
114.5841 	EXP 	polygon: autoDraw = True
114.7729 	EXP 	New trial (rep=54, index=0): None
114.7848 	EXP 	polygon: autoDraw = False
114.7848 	EXP 	polygon: autoDraw = False
114.7848 	EXP 	polygon: opacity = 0.33
116.3227 	EXP 	polygon: autoDraw = True
116.5264 	EXP 	New trial (rep=55, index=0): None
116.5347 	EXP 	polygon: autoDraw = False
116.5347 	EXP 	polygon: autoDraw = False
116.5347 	EXP 	polygon: opacity = 0.33
118.1719 	EXP 	polygon: autoDraw = True
118.3728 	EXP 	New trial (rep=56, index=0): None
118.3880 	EXP 	polygon: autoDraw = False
118.3880 	EXP 	polygon: autoDraw = False
118.3880 	EXP 	polygon: opacity = 1.0
119.7360 	EXP 	polygon: autoDraw = True
119.9286 	EXP 	New trial (rep=57, index=0): None
119.9361 	EXP 	polygon: autoDraw = False
119.9361 	EXP 	polygon: autoDraw = False
119.9361 	EXP 	polygon: opacity = 1.0
121.5873 	EXP 	polygon: autoDraw = True
121.7783 	EXP 	New trial (rep=58, index=0): None
121.7869 	EXP 	polygon: autoDraw = False
121.7869 	EXP 	polygon: autoDraw = False
121.7869 	EXP 	polygon: opacity = 0.1
123.5376 	EXP 	polygon: autoDraw = True
123.7244 	EXP 	New trial (rep=59, index=0): None
123.7406 	EXP 	polygon: autoDraw = False
123.7406 	EXP 	polygon: autoDraw = False
123.7406 	EXP 	polygon: opacity = 0.33
124.9545 	EXP 	polygon: autoDraw = True
125.1417 	EXP 	New trial (rep=60, index=0): None
125.1541 	EXP 	polygon: autoDraw = False
125.1541 	EXP 	polygon: autoDraw = False
125.1541 	EXP 	polygon: opacity = 0.1
126.4213 	EXP 	polygon: autoDraw = True
126.6082 	EXP 	New trial (rep=61, index=0): None
126.6232 	EXP 	polygon: autoDraw = False
126.6232 	EXP 	polygon: autoDraw = False
126.6232 	EXP 	polygon: opacity = 0.33
128.1389 	EXP 	polygon: autoDraw = True
128.3270 	EXP 	New trial (rep=62, index=0): None
128.3436 	EXP 	polygon: autoDraw = False
128.3436 	EXP 	polygon: autoDraw = False
128.3436 	EXP 	polygon: opacity = 1.0
129.9561 	EXP 	polygon: autoDraw = True
130.1466 	EXP 	New trial (rep=63, index=0): None
130.1561 	EXP 	polygon: autoDraw = False
130.1561 	EXP 	polygon: autoDraw = False
130.1561 	EXP 	polygon: opacity = 0.33
131.3580 	EXP 	polygon: autoDraw = True
